"","price","bedroom_more_than_2","washroom_more_than_2","size","baseroom","park_size","age","score"
"399",320000,"No less than 3","Less than 3",1000,TRUE,3000,1984,7
"400",444500,"No less than 3","Less than 3",2600,FALSE,4724,2002,7
"401",230000,"No less than 3","Less than 3",1050,FALSE,9516,1969,7
"402",461100,"Less than 3","Less than 3",1120,TRUE,1267,2010,8
"403",332888,"Less than 3","Less than 3",950,TRUE,1029,2007,8
"404",1225000,"No less than 3","No less than 3",3680,FALSE,11491,1999,11
"405",380000,"No less than 3","Less than 3",1750,FALSE,10870,1968,7
"406",426000,"Less than 3","Less than 3",1550,FALSE,2657,1987,8
"407",373000,"No less than 3","Less than 3",840,TRUE,2445,2002,7
"408",455000,"No less than 3","Less than 3",2210,FALSE,49375,1997,8
"409",202000,"Less than 3","Less than 3",670,FALSE,7844,1942,6
"410",540000,"No less than 3","Less than 3",1720,FALSE,11656,1987,8
"411",354000,"No less than 3","Less than 3",1340,FALSE,6300,1972,7
"412",410000,"Less than 3","Less than 3",670,TRUE,4342,1927,6
"413",200000,"Less than 3","Less than 3",1250,FALSE,8520,1928,6
"414",700000,"Less than 3","Less than 3",1160,FALSE,17635,1945,6
"415",374950,"No less than 3","Less than 3",1290,TRUE,11562,1964,8
"416",665000,"No less than 3","Less than 3",1400,TRUE,17788,1963,8
"417",355000,"Less than 3","Less than 3",850,TRUE,4600,1926,7
"418",345000,"No less than 3","Less than 3",760,TRUE,5600,1943,6
"419",1298890,"No less than 3","Less than 3",2020,TRUE,10800,1956,8
"420",718000,"No less than 3","Less than 3",1030,FALSE,4958,1952,7
"421",245000,"No less than 3","Less than 3",1870,FALSE,8750,1977,7
"422",680000,"No less than 3","No less than 3",2970,FALSE,6500,2000,9
"423",408000,"No less than 3","Less than 3",2670,FALSE,4800,2014,8
"424",355000,"No less than 3","Less than 3",1530,TRUE,9375,1966,7
"425",240000,"No less than 3","Less than 3",1230,FALSE,2353,1925,6
"426",515000,"No less than 3","Less than 3",1920,FALSE,11500,1972,8
"427",570000,"No less than 3","Less than 3",1860,FALSE,7700,1964,8
"428",310000,"Less than 3","Less than 3",720,FALSE,5750,1943,6
"429",739888,"No less than 3","Less than 3",1690,TRUE,43177,1989,8
"430",213000,"Less than 3","Less than 3",750,FALSE,6089,1937,6
"431",649000,"No less than 3","No less than 3",1030,TRUE,936,2004,8
"432",328000,"No less than 3","Less than 3",2250,FALSE,7904,1998,8
"433",429500,"No less than 3","Less than 3",1230,TRUE,7272,1972,7
"434",505000,"No less than 3","Less than 3",2790,FALSE,5602,2009,8
"435",729000,"No less than 3","No less than 3",2520,TRUE,308080,1976,9
"436",450000,"No less than 3","No less than 3",1430,TRUE,1863,2003,8
"437",475000,"Less than 3","Less than 3",1620,FALSE,14467,1981,7
"438",1610000,"No less than 3","Less than 3",4270,FALSE,25807,1996,11
"439",1225000,"No less than 3","Less than 3",1760,TRUE,5800,1941,9
"440",250800,"No less than 3","Less than 3",1170,TRUE,4000,1943,6
"441",511000,"No less than 3","Less than 3",3361,FALSE,6983,2006,10
"442",969000,"No less than 3","Less than 3",2200,TRUE,5000,1919,8
"443",315000,"No less than 3","Less than 3",1180,TRUE,1325,2007,7
"444",291375,"No less than 3","Less than 3",2220,FALSE,6233,2001,7
"445",398096,"No less than 3","Less than 3",2370,FALSE,5321,2014,8
"446",243500,"No less than 3","Less than 3",2300,FALSE,15188,1966,7
"447",470000,"No less than 3","Less than 3",1320,TRUE,12042,1975,7
"448",611000,"No less than 3","Less than 3",2460,FALSE,4200,1998,8
"449",880000,"No less than 3","No less than 3",4060,FALSE,52707,1996,9
"450",305000,"No less than 3","Less than 3",1690,TRUE,12220,1962,8
"451",525000,"No less than 3","Less than 3",1550,FALSE,6840,1918,7
"452",542000,"No less than 3","Less than 3",1540,TRUE,15985,1964,8
"453",3400000,"No less than 3","No less than 3",3740,TRUE,17826,2005,10
"454",375000,"No less than 3","Less than 3",1590,FALSE,14766,1963,8
"455",730000,"No less than 3","Less than 3",1240,TRUE,1290,2010,9
"456",762400,"No less than 3","Less than 3",1230,TRUE,14607,1949,8
"457",499431,"No less than 3","Less than 3",2620,FALSE,6019,2013,8
"458",565000,"No less than 3","Less than 3",2330,FALSE,7936,1987,9
"459",212000,"No less than 3","Less than 3",1250,FALSE,12705,1971,7
"460",324000,"No less than 3","Less than 3",1750,FALSE,7208,1994,8
"461",898000,"No less than 3","Less than 3",1450,TRUE,28014,1963,8
"462",410000,"No less than 3","Less than 3",1440,FALSE,8560,1979,7
"463",781000,"No less than 3","Less than 3",1920,FALSE,1896,2000,8
"464",530000,"No less than 3","Less than 3",1790,FALSE,3078,2010,8
"465",561600,"No less than 3","Less than 3",2350,FALSE,6624,1990,9
"466",375000,"No less than 3","Less than 3",1030,TRUE,12500,1943,6
"467",355000,"No less than 3","Less than 3",1240,FALSE,15867,1962,7
"468",521000,"No less than 3","Less than 3",1730,FALSE,18250,1988,8
"469",206000,"No less than 3","Less than 3",1320,FALSE,9239,1968,7
"470",298900,"No less than 3","Less than 3",1830,FALSE,6162,1994,8
"471",458000,"No less than 3","Less than 3",2990,TRUE,23265,1957,8
"472",449000,"No less than 3","Less than 3",1660,FALSE,9697,1952,7
"473",469000,"No less than 3","Less than 3",1170,TRUE,2400,1929,7
"474",725000,"No less than 3","Less than 3",2830,FALSE,5310,2006,9
"475",558000,"No less than 3","Less than 3",1280,TRUE,15757,1982,8
"476",1190000,"No less than 3","No less than 3",2800,TRUE,3333,2008,10
"477",325000,"No less than 3","Less than 3",2160,FALSE,6825,1994,8
"478",875000,"No less than 3","Less than 3",1990,TRUE,6000,1922,8
"479",267500,"No less than 3","Less than 3",1650,FALSE,7807,1986,7
"480",906000,"No less than 3","Less than 3",2030,FALSE,1800,2013,9
"481",360000,"Less than 3","Less than 3",2320,FALSE,11250,1942,6
"482",514000,"No less than 3","Less than 3",1220,TRUE,5899,1986,8
"483",234000,"No less than 3","Less than 3",1030,TRUE,7455,1975,7
"484",200000,"No less than 3","Less than 3",820,TRUE,7590,1943,6
"485",299950,"No less than 3","Less than 3",1780,FALSE,4650,2011,7
"486",500000,"No less than 3","Less than 3",850,TRUE,8640,1955,7
"487",1050000,"No less than 3","No less than 3",2930,FALSE,25020,2013,9
"488",285000,"No less than 3","Less than 3",1160,FALSE,7006,1992,7
"489",667500,"No less than 3","Less than 3",1030,TRUE,3800,1927,7
"490",242000,"No less than 3","Less than 3",1250,TRUE,7292,1985,7
"491",779380,"No less than 3","Less than 3",2590,FALSE,7084,2014,8
"492",837700,"No less than 3","Less than 3",3010,FALSE,12611,1994,10
"493",850000,"No less than 3","No less than 3",3090,FALSE,6744,1923,9
"494",215500,"No less than 3","Less than 3",1380,FALSE,9000,1946,7
"495",655000,"No less than 3","Less than 3",2560,FALSE,46786,1995,8
"496",556000,"No less than 3","Less than 3",2240,FALSE,5402,2005,8
"497",360500,"No less than 3","Less than 3",970,FALSE,6180,1974,6
"498",460500,"No less than 3","Less than 3",1150,TRUE,10650,1963,7
"499",610000,"No less than 3","Less than 3",2910,FALSE,12283,1993,10
"500",427500,"No less than 3","Less than 3",1480,FALSE,4200,1925,7
"501",640000,"No less than 3","No less than 3",2480,FALSE,10800,1998,8
"502",399950,"No less than 3","Less than 3",1280,TRUE,1320,2007,7
"503",310000,"No less than 3","Less than 3",1480,FALSE,7830,1952,7
"504",216650,"No less than 3","No less than 3",1360,TRUE,1427,2007,7
"505",485000,"No less than 3","Less than 3",770,TRUE,7120,1938,7
"506",536751,"No less than 3","Less than 3",1930,FALSE,6360,2013,9
"507",695000,"No less than 3","Less than 3",1870,TRUE,3990,1923,7
"508",395000,"No less than 3","Less than 3",1470,FALSE,10125,1962,7
"509",539000,"No less than 3","Less than 3",1080,TRUE,1187,2008,8
"510",455000,"No less than 3","Less than 3",1280,TRUE,11400,1955,7
"511",395000,"Less than 3","Less than 3",730,FALSE,3000,1911,7
"512",555000,"No less than 3","Less than 3",2480,FALSE,8676,1989,8
"513",514500,"No less than 3","Less than 3",1740,TRUE,9614,1976,9
"514",285000,"Less than 3","Less than 3",1651,FALSE,18200,1946,6
"515",1125000,"No less than 3","Less than 3",1910,FALSE,5640,1906,9
"516",230000,"No less than 3","Less than 3",1410,FALSE,9000,1967,7
"517",272000,"No less than 3","Less than 3",1870,FALSE,5692,2004,7
"518",368000,"No less than 3","Less than 3",1010,TRUE,1350,2007,7
"519",354950,"No less than 3","Less than 3",1280,TRUE,7350,1977,8
"520",569000,"No less than 3","Less than 3",2250,FALSE,41688,1980,8
"521",400000,"No less than 3","Less than 3",990,TRUE,11413,1984,7
"522",599000,"No less than 3","Less than 3",1010,TRUE,2750,1917,8
"523",900000,"No less than 3","Less than 3",2460,FALSE,44431,1957,9
"524",325000,"No less than 3","Less than 3",1300,TRUE,6222,1991,7
"525",319000,"No less than 3","Less than 3",2020,FALSE,5100,2010,7
"526",447000,"No less than 3","Less than 3",1650,FALSE,3076,2003,7
"527",950000,"No less than 3","Less than 3",1460,TRUE,19025,1952,7
"528",325000,"No less than 3","Less than 3",1010,FALSE,7171,1967,7
"529",372500,"Less than 3","Less than 3",880,FALSE,10950,1944,7
"530",400000,"No less than 3","Less than 3",1450,FALSE,4706,2009,7
"531",370000,"No less than 3","Less than 3",1812,FALSE,5026,2011,8
"532",975000,"No less than 3","No less than 3",2620,FALSE,5477,2009,10
"533",465000,"No less than 3","No less than 3",1290,TRUE,7264,1990,7
"534",705000,"No less than 3","Less than 3",1080,TRUE,1321,2014,8
"535",1225000,"No less than 3","Less than 3",2200,TRUE,11542,1939,9
"536",545000,"No less than 3","Less than 3",1990,FALSE,5149,2003,8
"537",360000,"No less than 3","Less than 3",1320,TRUE,6200,1966,7
"538",952000,"No less than 3","Less than 3",1800,TRUE,4400,1922,9
"539",998500,"Less than 3","Less than 3",1570,FALSE,4400,1914,8
"540",326500,"No less than 3","Less than 3",1060,FALSE,7920,1968,7
"541",402000,"No less than 3","Less than 3",1970,FALSE,12205,1990,8
"542",215000,"No less than 3","Less than 3",1010,FALSE,10125,1972,7
"543",500000,"No less than 3","Less than 3",2110,FALSE,208737,1977,9
"544",575000,"No less than 3","Less than 3",1530,TRUE,35075,1979,8
"545",271675,"No less than 3","Less than 3",1460,TRUE,13068,1974,7
"546",360000,"Less than 3","Less than 3",1180,TRUE,81892,1956,7
"547",186950,"Less than 3","Less than 3",1390,FALSE,1302,1986,7
"548",302000,"No less than 3","Less than 3",2140,FALSE,9492,1994,8
"549",309000,"No less than 3","Less than 3",1140,FALSE,6400,1962,7
"550",219000,"No less than 3","Less than 3",1250,FALSE,8276,1939,6
"551",310000,"No less than 3","Less than 3",990,TRUE,6500,1958,7
"552",577000,"No less than 3","Less than 3",2370,FALSE,7878,1985,8
"553",400000,"No less than 3","Less than 3",1510,TRUE,23100,1967,7
"554",150000,"Less than 3","Less than 3",890,FALSE,8100,1942,6
"555",550000,"No less than 3","Less than 3",930,TRUE,34848,1933,5
"556",995000,"Less than 3","Less than 3",1600,FALSE,64468,1950,7
"557",1940000,"No less than 3","No less than 3",4230,FALSE,16526,2008,10
"558",665000,"No less than 3","Less than 3",1150,TRUE,5820,1944,7
"559",535000,"No less than 3","Less than 3",2750,FALSE,15099,1994,8
"560",325000,"No less than 3","Less than 3",1310,FALSE,2998,1998,7
"561",600000,"No less than 3","Less than 3",1240,TRUE,6014,1946,7
"562",306500,"Less than 3","Less than 3",1390,FALSE,19988,1949,7
"563",402000,"No less than 3","Less than 3",1200,FALSE,6825,1954,7
"564",189950,"No less than 3","Less than 3",920,FALSE,6460,1969,6
"565",250000,"Less than 3","Less than 3",1070,TRUE,1688,2007,8
"566",329999,"No less than 3","Less than 3",1820,TRUE,41250,1988,7
"567",659000,"No less than 3","Less than 3",2210,TRUE,11375,1946,8
"568",406500,"Less than 3","Less than 3",870,FALSE,5750,1947,7
"569",275000,"No less than 3","Less than 3",2400,FALSE,17842,1973,7
"570",502500,"No less than 3","Less than 3",2430,FALSE,6168,2007,8
"571",162248,"Less than 3","Less than 3",800,FALSE,8960,1944,6
"572",290500,"No less than 3","Less than 3",1680,FALSE,3000,2003,7
"573",558000,"Less than 3","Less than 3",790,TRUE,5750,1910,6
"574",365000,"Less than 3","Less than 3",910,FALSE,7617,1936,6
"575",429950,"No less than 3","Less than 3",1300,TRUE,9758,1977,8
"576",320000,"Less than 3","Less than 3",850,FALSE,8400,1941,6
"577",295000,"No less than 3","Less than 3",2290,FALSE,4539,2001,7
"578",598850,"No less than 3","Less than 3",2350,FALSE,7245,1993,8
"579",723000,"No less than 3","No less than 3",3510,FALSE,9263,2001,10
"580",525000,"No less than 3","Less than 3",1000,TRUE,1182,2006,8
"581",328950,"No less than 3","Less than 3",1300,TRUE,8976,1978,7
"582",540000,"No less than 3","No less than 3",2750,TRUE,6005,2010,8
"583",495000,"Less than 3","Less than 3",1580,FALSE,5203,2004,8
"584",415000,"No less than 3","Less than 3",1240,TRUE,5880,1977,7
"585",1000000,"No less than 3","Less than 3",1150,TRUE,15952,1963,8
"586",695000,"Less than 3","Less than 3",2170,FALSE,7665,2013,8
"587",300523,"No less than 3","Less than 3",2370,FALSE,6840,1987,9
"588",375000,"No less than 3","Less than 3",2270,FALSE,18450,1961,7
"589",661000,"No less than 3","Less than 3",1670,FALSE,13125,1973,8
"590",350500,"Less than 3","Less than 3",1770,FALSE,4950,2003,7
"591",539500,"No less than 3","Less than 3",1660,TRUE,8550,1977,8
"592",392500,"No less than 3","Less than 3",930,FALSE,6572,1952,7
"593",539000,"No less than 3","Less than 3",2350,FALSE,209088,1993,7
"594",750000,"No less than 3","Less than 3",2890,TRUE,4930,2000,9
"595",300000,"No less than 3","No less than 3",2200,FALSE,10800,1960,6
"596",330000,"No less than 3","Less than 3",1100,TRUE,9450,1962,7
"597",830000,"No less than 3","No less than 3",2890,TRUE,5400,2011,9
"598",600000,"No less than 3","Less than 3",3170,FALSE,36384,1969,8
"599",311000,"No less than 3","Less than 3",1200,TRUE,11645,1962,7
"600",320000,"No less than 3","Less than 3",930,TRUE,5000,1954,7
"601",874000,"No less than 3","Less than 3",1560,TRUE,6867,1946,7
"602",784500,"No less than 3","No less than 3",3750,TRUE,13906,1993,11
"603",544000,"No less than 3","Less than 3",1790,FALSE,8203,1910,7
"604",700000,"No less than 3","Less than 3",1610,TRUE,9100,1975,8
"605",220000,"No less than 3","Less than 3",1660,FALSE,15600,1981,7
"606",550000,"No less than 3","Less than 3",1460,TRUE,9600,1980,7
"607",295832,"No less than 3","Less than 3",960,TRUE,6400,1955,7
"608",1385000,"No less than 3","No less than 3",1790,TRUE,3600,1911,8
"609",326000,"No less than 3","Less than 3",1030,TRUE,8400,1971,7
"610",449950,"No less than 3","Less than 3",1540,FALSE,1270,2014,7
"611",216600,"No less than 3","Less than 3",1240,TRUE,7700,1975,7
"612",285000,"No less than 3","Less than 3",1870,FALSE,4060,2005,7
"613",265000,"No less than 3","Less than 3",1620,FALSE,9450,1928,7
"614",250000,"No less than 3","Less than 3",1140,FALSE,10400,1983,7
"615",650000,"No less than 3","Less than 3",3700,FALSE,4500,2007,9
"616",415000,"Less than 3","Less than 3",1160,FALSE,1219,2007,8
"617",250000,"No less than 3","Less than 3",1010,FALSE,8711,1944,6
"618",770000,"No less than 3","Less than 3",2430,FALSE,54059,1987,10
"619",344000,"No less than 3","Less than 3",2100,FALSE,8501,1993,7
"620",940000,"No less than 3","Less than 3",2080,FALSE,4000,1912,8
"621",960000,"No less than 3","Less than 3",1800,TRUE,4560,1929,9
"622",155000,"Less than 3","Less than 3",1010,FALSE,43056,1990,5
"623",257500,"No less than 3","Less than 3",1715,FALSE,6819,1995,7
"624",1395710,"No less than 3","Less than 3",2630,TRUE,8640,1925,9
"625",237100,"No less than 3","Less than 3",1360,FALSE,9603,1963,7
"626",400000,"No less than 3","Less than 3",1630,FALSE,10304,1953,7
"627",798500,"No less than 3","No less than 3",1610,TRUE,1833,2009,9
"628",486000,"No less than 3","No less than 3",2260,FALSE,7336,1977,7
"629",315000,"Less than 3","Less than 3",840,FALSE,5087,1925,7
"630",610000,"No less than 3","No less than 3",5450,FALSE,37058,1984,9
"631",273000,"No less than 3","Less than 3",910,TRUE,11601,1992,7
"632",980000,"No less than 3","No less than 3",3720,FALSE,7150,2007,11
"633",315000,"Less than 3","Less than 3",1010,FALSE,7338,1981,7
"634",515000,"No less than 3","Less than 3",1060,TRUE,1178,2007,8
"635",599950,"No less than 3","Less than 3",1340,TRUE,13292,1976,8
"636",575000,"No less than 3","Less than 3",3550,FALSE,7992,1968,8
"637",444950,"No less than 3","Less than 3",1330,TRUE,7800,1958,7
"638",650000,"No less than 3","Less than 3",2130,TRUE,11575,1957,8
"639",227500,"No less than 3","Less than 3",1540,FALSE,9450,1960,7
"640",280000,"No less than 3","Less than 3",1240,TRUE,8625,1978,7
"641",429900,"No less than 3","No less than 3",2880,FALSE,5929,2014,8
"642",320000,"No less than 3","Less than 3",1310,TRUE,41900,1939,8
"643",269000,"Less than 3","Less than 3",1540,FALSE,5000,1986,8
"644",398000,"No less than 3","Less than 3",2820,FALSE,5510,2005,9
"645",224000,"Less than 3","Less than 3",840,FALSE,7203,1949,6
"646",891000,"No less than 3","Less than 3",1720,TRUE,5000,1925,7
"647",1443920,"No less than 3","No less than 3",2720,TRUE,5000,1905,9
"648",798000,"No less than 3","No less than 3",3500,FALSE,10260,1987,10
"649",178500,"Less than 3","Less than 3",740,FALSE,6460,1953,6
"650",375000,"No less than 3","No less than 3",1090,TRUE,1730,2005,8
"651",1325000,"No less than 3","Less than 3",1980,TRUE,6280,1905,9
"652",902000,"No less than 3","Less than 3",1620,TRUE,7200,1960,8
"653",469995,"No less than 3","Less than 3",2350,FALSE,3800,2014,8
"654",645000,"No less than 3","Less than 3",2120,FALSE,196995,1997,9
"655",272500,"No less than 3","Less than 3",1160,TRUE,12600,1980,7
"656",260600,"Less than 3","Less than 3",810,FALSE,4560,1928,7
"657",315500,"No less than 3","Less than 3",1160,FALSE,10500,1966,7
"658",526000,"No less than 3","Less than 3",1120,TRUE,6125,1958,7
"659",400000,"No less than 3","Less than 3",2350,TRUE,13680,1943,7
"660",315000,"Less than 3","Less than 3",970,FALSE,18557,1939,6
"661",463000,"No less than 3","Less than 3",1710,FALSE,7320,1948,7
"662",3710000,"No less than 3","No less than 3",3350,TRUE,28078,2000,12
"663",147500,"No less than 3","Less than 3",1230,FALSE,10125,1960,7
"664",380000,"No less than 3","Less than 3",1540,FALSE,8400,1968,7
"665",440000,"Less than 3","Less than 3",850,TRUE,12086,1983,7
"666",830000,"No less than 3","No less than 3",2270,TRUE,3750,2001,8
"667",1255000,"No less than 3","Less than 3",3200,FALSE,7535,2006,9
"668",498000,"No less than 3","Less than 3",1720,FALSE,6570,1909,8
"669",180000,"No less than 3","Less than 3",870,FALSE,5330,1969,6
"670",710500,"No less than 3","Less than 3",1540,TRUE,4125,1917,8
"671",875000,"No less than 3","No less than 3",1930,TRUE,14125,1960,9
"672",206000,"Less than 3","Less than 3",1820,FALSE,8867,1921,7
"673",571000,"No less than 3","Less than 3",2510,FALSE,5186,2001,7
"674",200000,"No less than 3","Less than 3",1290,FALSE,5757,1994,7
